"統計名：","人口推計 各月1日現在人口 確定値"
"表番号：","003"
"表題：","[確定値] 年齢（５歳階級），男女，月別人口－総人口，日本人人口 ，外国人人口 （各月１日現在）-令和２年国勢調査基準-"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"","","","","","","","","","","","","/男女別 コード","000","001","002"
"表章項目 コード","表章項目","確定値 コード","確定値","全国 コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在）","人口 コード","人口","年齢5歳階級 コード","年齢5歳階級","/男女別","男女計","男","女"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01001","0～4歳","","3,750","1,921","1,829"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01002","5～9歳","","4,525","2,316","2,209"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01003","10～14歳","","5,068","2,597","2,471"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01004","15～19歳","","5,317","2,726","2,591"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01005","20～24歳","","5,640","2,895","2,745"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01006","25～29歳","","5,887","3,002","2,885"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01007","30～34歳","","5,925","3,025","2,900"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01008","35～39歳","","6,432","3,279","3,153"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01009","40～44歳","","7,270","3,696","3,574"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01010","45～49歳","","8,351","4,244","4,107"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01011","50～54歳","","9,613","4,872","4,741"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01012","55～59歳","","8,398","4,223","4,175"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01013","60～64歳","","7,536","3,747","3,789"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01014","65～69歳","","7,122","3,474","3,647"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01015","70～74歳","","7,858","3,717","4,141"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01016","75～79歳","","8,139","3,684","4,455"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01017","80～84歳","","6,021","2,500","3,521"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01018","85～89歳","","3,961","1,455","2,506"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01019","90～94歳","","2,125","617","1,508"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01020","95～99歳","","662","138","524"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01021","100歳以上","","91","11","79"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","02000","（再掲）15歳未満","","13,343","6,833","6,510"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01023","（再掲）15～64歳","","70,370","35,710","34,660"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01024","（再掲）65歳以上","","35,980","15,598","20,382"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01026","（再掲）うち75歳以上","","20,999","8,406","12,593"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","002","日本人人口","01027","（再掲）うち85歳以上","","6,839","2,222","4,617"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01000","総数","","3,649","1,862","1,787"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01001","0～4歳","","96","50","47"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01002","5～9歳","","92","47","44"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01003","10～14歳","","86","45","41"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01004","15～19歳","","155","81","74"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01005","20～24歳","","614","334","280"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01006","25～29歳","","638","357","281"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01007","30～34歳","","477","268","209"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01008","35～39歳","","348","187","161"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01009","40～44歳","","265","127","138"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01010","45～49歳","","207","92","115"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01011","50～54歳","","179","74","105"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01012","55～59歳","","154","60","94"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01013","60～64歳","","116","47","69"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01014","65～69歳","","78","32","46"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01015","70～74歳","","57","25","32"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01016","75～79歳","","41","18","23"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01017","80～84歳","","26","10","16"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01018","85～89歳","","15","5","10"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01019","90～94歳","","6","2","4"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01020","95～99歳","","1","0","1"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01021","100歳以上","","0","0","0"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","02000","（再掲）15歳未満","","274","142","132"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01023","（再掲）15～64歳","","3,152","1,628","1,524"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01024","（再掲）65歳以上","","223","93","131"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01026","（再掲）うち75歳以上","","89","36","53"
"001","人口【千人】","01","確定値","00000","全国","2025000505","2025年5月","003","外国人人口","01027","（再掲）うち85歳以上","","21","7","15"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01000","総数","","123,371","60,022","63,349"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01001","0～4歳","","3,839","1,967","1,872"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01002","5～9歳","","4,605","2,357","2,248"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01003","10～14歳","","5,153","2,641","2,512"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01004","15～19歳","","5,474","2,808","2,666"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01005","20～24歳","","6,252","3,229","3,024"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01006","25～29歳","","6,544","3,371","3,173"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01007","30～34歳","","6,417","3,303","3,114"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01008","35～39歳","","6,781","3,466","3,315"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01009","40～44歳","","7,530","3,821","3,709"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01010","45～49歳","","8,537","4,325","4,212"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01011","50～54歳","","9,794","4,947","4,847"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01012","55～59歳","","8,574","4,295","4,279"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01013","60～64歳","","7,666","3,802","3,865"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01014","65～69歳","","7,198","3,506","3,692"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01015","70～74歳","","7,892","3,731","4,160"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01016","75～79歳","","8,205","3,713","4,492"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01017","80～84歳","","6,045","2,509","3,536"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01018","85～89歳","","3,978","1,461","2,517"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01019","90～94歳","","2,133","620","1,513"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01020","95～99歳","","664","139","525"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01021","100歳以上","","90","11","78"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","02000","（再掲）15歳未満","","13,597","6,965","6,632"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01023","（再掲）15～64歳","","73,569","37,367","36,203"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01024","（再掲）65歳以上","","36,204","15,691","20,513"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01026","（再掲）うち75歳以上","","21,115","8,454","12,661"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","001","総人口","01027","（再掲）うち85歳以上","","6,865","2,232","4,634"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01000","総数","","119,636","58,111","61,525"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01001","0～4歳","","3,741","1,916","1,824"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01002","5～9歳","","4,512","2,309","2,203"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01003","10～14歳","","5,065","2,595","2,470"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01004","15～19歳","","5,317","2,726","2,591"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01005","20～24歳","","5,631","2,890","2,741"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01006","25～29歳","","5,886","3,002","2,884"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01007","30～34歳","","5,921","3,024","2,898"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01008","35～39歳","","6,419","3,272","3,148"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01009","40～44歳","","7,257","3,689","3,568"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01010","45～49歳","","8,326","4,231","4,095"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01011","50～54歳","","9,613","4,871","4,741"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01012","55～59歳","","8,418","4,234","4,185"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01013","60～64歳","","7,549","3,754","3,795"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01014","65～69歳","","7,119","3,474","3,646"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01015","70～74歳","","7,835","3,707","4,128"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01016","75～79歳","","8,164","3,695","4,469"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01017","80～84歳","","6,019","2,498","3,520"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01018","85～89歳","","3,964","1,457","2,507"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01019","90～94歳","","2,128","618","1,509"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01020","95～99歳","","663","139","524"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01021","100歳以上","","90","11","78"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","02000","（再掲）15歳未満","","13,317","6,820","6,497"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01023","（再掲）15～64歳","","70,338","35,693","34,645"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01024","（再掲）65歳以上","","35,980","15,598","20,382"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01026","（再掲）うち75歳以上","","21,026","8,418","12,608"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","002","日本人人口","01027","（再掲）うち85歳以上","","6,844","2,225","4,619"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01000","総数","","3,735","1,911","1,824"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01001","0～4歳","","99","51","48"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01002","5～9歳","","94","48","45"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01003","10～14歳","","88","46","42"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01004","15～19歳","","157","82","75"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01005","20～24歳","","621","338","283"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01006","25～29歳","","658","369","289"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01007","30～34歳","","496","280","216"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01008","35～39歳","","362","195","167"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01009","40～44歳","","272","131","141"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01010","45～49歳","","211","94","117"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01011","50～54歳","","181","76","105"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01012","55～59歳","","156","61","95"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01013","60～64歳","","117","48","69"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01014","65～69歳","","78","32","46"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01015","70～74歳","","57","25","32"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01016","75～79歳","","41","18","23"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01017","80～84歳","","26","10","16"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01018","85～89歳","","15","5","10"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01019","90～94歳","","6","2","4"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01020","95～99歳","","1","0","1"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01021","100歳以上","","0","0","0"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","02000","（再掲）15歳未満","","280","145","135"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01023","（再掲）15～64歳","","3,231","1,674","1,557"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01024","（再掲）65歳以上","","224","93","131"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01026","（再掲）うち75歳以上","","89","36","53"
"001","人口【千人】","01","確定値","00000","全国","2025000606","2025年6月","003","外国人人口","01027","（再掲）うち85歳以上","","21","7","15"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01000","総数","","123,367","60,016","63,351"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01001","0～4歳","","3,828","1,961","1,867"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01002","5～9歳","","4,599","2,354","2,245"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01003","10～14歳","","5,154","2,641","2,513"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01004","15～19歳","","5,483","2,812","2,671"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01005","20～24歳","","6,253","3,228","3,025"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01006","25～29歳","","6,546","3,372","3,174"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01007","30～34歳","","6,422","3,306","3,116"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01008","35～39歳","","6,770","3,461","3,309"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01009","40～44歳","","7,521","3,815","3,706"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01010","45～49歳","","8,518","4,314","4,204"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01011","50～54歳","","9,794","4,947","4,848"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01012","55～59歳","","8,592","4,304","4,288"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01013","60～64歳","","7,685","3,812","3,874"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01014","65～69歳","","7,196","3,505","3,691"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01015","70～74歳","","7,863","3,719","4,144"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01016","75～79歳","","8,240","3,729","4,511"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01017","80～84歳","","6,028","2,501","3,527"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01018","85～89歳","","3,986","1,465","2,521"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01019","90～94歳","","2,134","620","1,513"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01020","95～99歳","","665","139","525"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01021","100歳以上","","89","11","78"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","02000","（再掲）15歳未満","","13,581","6,956","6,625"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01023","（再掲）15～64歳","","73,584","37,370","36,214"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01024","（再掲）65歳以上","","36,201","15,690","20,512"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01026","（再掲）うち75歳以上","","21,142","8,466","12,676"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","001","総人口","01027","（再掲）うち85歳以上","","6,874","2,236","4,638"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01000","総数","","119,619","58,097","61,522"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01001","0～4歳","","3,730","1,911","1,819"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01002","5～9歳","","4,506","2,306","2,200"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01003","10～14歳","","5,067","2,595","2,471"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01004","15～19歳","","5,327","2,731","2,596"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01005","20～24歳","","5,630","2,889","2,741"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01006","25～29歳","","5,882","3,000","2,882"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01007","30～34歳","","5,922","3,024","2,898"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01008","35～39歳","","6,406","3,264","3,142"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01009","40～44歳","","7,249","3,683","3,565"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01010","45～49歳","","8,307","4,220","4,087"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01011","50～54歳","","9,614","4,871","4,743"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01012","55～59歳","","8,436","4,242","4,193"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01013","60～64歳","","7,568","3,764","3,804"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01014","65～69歳","","7,118","3,473","3,645"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01015","70～74歳","","7,806","3,694","4,112"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01016","75～79歳","","8,199","3,710","4,489"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01017","80～84歳","","6,002","2,491","3,511"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01018","85～89歳","","3,971","1,460","2,512"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01019","90～94歳","","2,128","619","1,509"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01020","95～99歳","","663","139","525"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01021","100歳以上","","89","11","78"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","02000","（再掲）15歳未満","","13,303","6,812","6,491"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01023","（再掲）15～64歳","","70,339","35,688","34,651"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01024","（再掲）65歳以上","","35,977","15,597","20,380"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01026","（再掲）うち75歳以上","","21,053","8,430","12,623"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","002","日本人人口","01027","（再掲）うち85歳以上","","6,852","2,229","4,624"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01000","総数","","3,748","1,918","1,829"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01001","0～4歳","","98","51","48"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01002","5～9歳","","93","48","45"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01003","10～14歳","","87","45","42"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01004","15～19歳","","155","81","74"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01005","20～24歳","","623","339","284"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01006","25～29歳","","664","372","292"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01007","30～34歳","","500","282","218"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01008","35～39歳","","364","197","167"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01009","40～44歳","","273","132","141"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01010","45～49歳","","211","94","117"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01011","50～54歳","","181","75","105"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01012","55～59歳","","156","61","95"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01013","60～64歳","","118","48","70"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01014","65～69歳","","78","32","46"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01015","70～74歳","","57","25","32"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01016","75～79歳","","41","18","23"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01017","80～84歳","","26","10","16"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01018","85～89歳","","15","5","10"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01019","90～94歳","","6","2","4"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01020","95～99歳","","1","0","1"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01021","100歳以上","","0","0","0"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","02000","（再掲）15歳未満","","279","144","135"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01023","（再掲）15～64歳","","3,245","1,682","1,563"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01024","（再掲）65歳以上","","224","93","131"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01026","（再掲）うち75歳以上","","89","36","53"
"001","人口【千人】","01","確定値","00000","全国","2025000707","2025年7月","003","外国人人口","01027","（再掲）うち85歳以上","","21","7","15"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01000","総数","","123,268","59,973","63,295"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01001","0～4歳","","3,815","1,955","1,860"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01002","5～9歳","","4,573","2,341","2,233"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01003","10～14歳","","5,144","2,636","2,509"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01004","15～19歳","","5,481","2,811","2,670"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01005","20～24歳","","6,235","3,218","3,017"
